1.545454545454545503e+01,6.981317007977317912e-01,0.000000000000000000e+00
1.545454545454545503e+01,7.298649599249014130e-01,0.000000000000000000e+00
1.545454545454545503e+01,7.615982190520711459e-01,0.000000000000000000e+00
1.545454545454545503e+01,8.250647373064103896e-01,0.000000000000000000e+00
1.545454545454545503e+01,8.567979964335800114e-01,0.000000000000000000e+00
1.545454545454545503e+01,8.885312555607496332e-01,0.000000000000000000e+00
1.545454545454545503e+01,9.519977738150888769e-01,0.000000000000000000e+00
1.545454545454545503e+01,9.837310329422584987e-01,0.000000000000000000e+00
1.545454545454545503e+01,1.364530142468294072e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.427996660722633315e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.459729919849802826e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.491463178976972559e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.523196438104142292e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.554929697231311803e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.586662956358481535e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.618396215485651046e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.713595992867160023e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.777062511121499266e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.903995547630177754e+00,0.000000000000000000e+00
1.545454545454545503e+01,1.935728806757347265e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.284794657156213216e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.316527916283382726e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.348261175410552681e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.379994434537722192e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.411727693664891703e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.443460952792061214e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.475194211919231169e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.506927471046400679e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.538660730173570190e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.570393989300740145e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.602127248427909656e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.633860507555079167e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.665593766682248678e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.697327025809418632e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.729060284936588143e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.760793544063757654e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.792526803190927165e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.824260062318097120e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.855993321445266631e+00,0.000000000000000000e+00
1.545454545454545503e+01,2.919459839699605652e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.903995547630177865e-01,0.000000000000000000e+00
1.575757575757575779e+01,3.173325912716962738e-01,0.000000000000000000e+00
1.575757575757575779e+01,3.490658503988658956e-01,0.000000000000000000e+00
1.575757575757575779e+01,3.807991095260355729e-01,0.000000000000000000e+00
1.575757575757575779e+01,4.125323686532051948e-01,0.000000000000000000e+00
1.575757575757575779e+01,4.442656277803748166e-01,0.000000000000000000e+00
1.575757575757575779e+01,4.759988869075444384e-01,0.000000000000000000e+00
1.575757575757575779e+01,5.077321460347140603e-01,0.000000000000000000e+00
1.575757575757575779e+01,5.394654051618836821e-01,0.000000000000000000e+00
1.575757575757575779e+01,5.711986642890533039e-01,0.000000000000000000e+00
1.575757575757575779e+01,6.029319234162229257e-01,0.000000000000000000e+00
1.575757575757575779e+01,6.346651825433925476e-01,0.000000000000000000e+00
1.575757575757575779e+01,6.663984416705621694e-01,0.000000000000000000e+00
1.575757575757575779e+01,6.981317007977317912e-01,0.000000000000000000e+00
1.575757575757575779e+01,7.298649599249014130e-01,0.000000000000000000e+00
1.575757575757575779e+01,7.615982190520711459e-01,0.000000000000000000e+00
1.575757575757575779e+01,7.933314781792407677e-01,0.000000000000000000e+00
1.575757575757575779e+01,8.250647373064103896e-01,0.000000000000000000e+00
1.575757575757575779e+01,9.202645146879192550e-01,0.000000000000000000e+00
1.575757575757575779e+01,1.047197551196597853e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.332796883341124339e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.364530142468294072e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.427996660722633315e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.459729919849802826e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.491463178976972559e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.523196438104142292e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.650129474612820779e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.713595992867160023e+00,0.000000000000000000e+00
1.575757575757575779e+01,1.777062511121499266e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.126128361520365218e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.284794657156213216e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.316527916283382726e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.348261175410552681e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.379994434537722192e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.411727693664891703e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.443460952792061214e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.475194211919231169e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.506927471046400679e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.538660730173570190e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.570393989300740145e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.602127248427909656e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.633860507555079167e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.665593766682248678e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.697327025809418632e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.729060284936588143e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.760793544063757654e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.792526803190927165e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.824260062318097120e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.855993321445266631e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.887726580572436141e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.919459839699605652e+00,0.000000000000000000e+00
1.575757575757575779e+01,2.951193098826775607e+00,0.000000000000000000e+00
1.575757575757575779e+01,3.078126135335454094e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.269330365086785151e-01,0.000000000000000000e+00
1.606060606060606233e+01,2.221328138901874083e-01,0.000000000000000000e+00
1.606060606060606233e+01,2.855993321445266520e-01,0.000000000000000000e+00
1.606060606060606233e+01,3.490658503988658956e-01,0.000000000000000000e+00
1.606060606060606233e+01,3.807991095260355729e-01,0.000000000000000000e+00
1.606060606060606233e+01,4.125323686532051948e-01,0.000000000000000000e+00
1.606060606060606233e+01,4.442656277803748166e-01,0.000000000000000000e+00
1.606060606060606233e+01,4.759988869075444384e-01,0.000000000000000000e+00
1.606060606060606233e+01,5.077321460347140603e-01,0.000000000000000000e+00
1.606060606060606233e+01,5.394654051618836821e-01,0.000000000000000000e+00
1.606060606060606233e+01,5.711986642890533039e-01,0.000000000000000000e+00
1.606060606060606233e+01,6.029319234162229257e-01,0.000000000000000000e+00
1.606060606060606233e+01,6.346651825433925476e-01,0.000000000000000000e+00
1.606060606060606233e+01,6.663984416705621694e-01,0.000000000000000000e+00
1.606060606060606233e+01,6.981317007977317912e-01,0.000000000000000000e+00
1.606060606060606233e+01,7.298649599249014130e-01,0.000000000000000000e+00
1.606060606060606233e+01,7.615982190520711459e-01,0.000000000000000000e+00
1.606060606060606233e+01,8.250647373064103896e-01,0.000000000000000000e+00
1.606060606060606233e+01,8.885312555607496332e-01,0.000000000000000000e+00
1.606060606060606233e+01,1.301063624213954828e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.396263401595463582e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.427996660722633315e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.491463178976972559e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.523196438104142292e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.618396215485651046e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.650129474612820779e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.681862733739990290e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.713595992867160023e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.777062511121499266e+00,0.000000000000000000e+00
1.606060606060606233e+01,1.935728806757347265e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.126128361520365218e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.221328138901874194e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.316527916283382726e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.348261175410552681e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.379994434537722192e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.411727693664891703e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.443460952792061214e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.475194211919231169e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.506927471046400679e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.538660730173570190e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.570393989300740145e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.602127248427909656e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.633860507555079167e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.665593766682248678e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.697327025809418632e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.729060284936588143e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.760793544063757654e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.792526803190927165e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.824260062318097120e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.855993321445266631e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.887726580572436141e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.919459839699605652e+00,0.000000000000000000e+00
1.606060606060606233e+01,2.951193098826775607e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.221328138901874083e-01,0.000000000000000000e+00
1.636363636363636331e+01,2.538660730173570301e-01,0.000000000000000000e+00
1.636363636363636331e+01,2.855993321445266520e-01,0.000000000000000000e+00
1.636363636363636331e+01,3.173325912716962738e-01,0.000000000000000000e+00
1.636363636363636331e+01,3.490658503988658956e-01,0.000000000000000000e+00
1.636363636363636331e+01,3.807991095260355729e-01,0.000000000000000000e+00
1.636363636363636331e+01,4.125323686532051948e-01,0.000000000000000000e+00
1.636363636363636331e+01,4.442656277803748166e-01,0.000000000000000000e+00
1.636363636363636331e+01,4.759988869075444384e-01,0.000000000000000000e+00
1.636363636363636331e+01,5.077321460347140603e-01,0.000000000000000000e+00
1.636363636363636331e+01,5.394654051618836821e-01,0.000000000000000000e+00
1.636363636363636331e+01,5.711986642890533039e-01,0.000000000000000000e+00
1.636363636363636331e+01,6.029319234162229257e-01,0.000000000000000000e+00
1.636363636363636331e+01,6.346651825433925476e-01,0.000000000000000000e+00
1.636363636363636331e+01,6.663984416705621694e-01,0.000000000000000000e+00
1.636363636363636331e+01,6.981317007977317912e-01,0.000000000000000000e+00
1.636363636363636331e+01,7.298649599249014130e-01,0.000000000000000000e+00
1.636363636363636331e+01,7.615982190520711459e-01,0.000000000000000000e+00
1.636363636363636331e+01,7.933314781792407677e-01,0.000000000000000000e+00
1.636363636363636331e+01,8.567979964335800114e-01,0.000000000000000000e+00
1.636363636363636331e+01,9.202645146879192550e-01,0.000000000000000000e+00
1.636363636363636331e+01,1.015464292069428121e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.364530142468294072e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.427996660722633315e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.491463178976972559e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.554929697231311803e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.618396215485651046e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.650129474612820779e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.713595992867160023e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.745329251994329534e+00,0.000000000000000000e+00
1.636363636363636331e+01,1.777062511121499266e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.221328138901874194e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.316527916283382726e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.348261175410552681e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.379994434537722192e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.411727693664891703e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.443460952792061214e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.475194211919231169e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.506927471046400679e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.538660730173570190e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.570393989300740145e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.602127248427909656e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.633860507555079167e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.665593766682248678e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.697327025809418632e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.729060284936588143e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.760793544063757654e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.792526803190927165e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.824260062318097120e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.855993321445266631e+00,0.000000000000000000e+00
1.636363636363636331e+01,2.919459839699605652e+00,0.000000000000000000e+00
1.666666666666666785e+01,9.519977738150889324e-02,0.000000000000000000e+00
1.666666666666666785e+01,2.855993321445266520e-01,0.000000000000000000e+00
1.666666666666666785e+01,3.173325912716962738e-01,0.000000000000000000e+00
1.666666666666666785e+01,3.490658503988658956e-01,0.000000000000000000e+00
1.666666666666666785e+01,3.807991095260355729e-01,0.000000000000000000e+00
1.666666666666666785e+01,4.125323686532051948e-01,0.000000000000000000e+00
1.666666666666666785e+01,4.442656277803748166e-01,0.000000000000000000e+00
1.666666666666666785e+01,4.759988869075444384e-01,0.000000000000000000e+00
1.666666666666666785e+01,5.077321460347140603e-01,0.000000000000000000e+00
1.666666666666666785e+01,5.394654051618836821e-01,0.000000000000000000e+00
1.666666666666666785e+01,5.711986642890533039e-01,0.000000000000000000e+00
1.666666666666666785e+01,6.029319234162229257e-01,0.000000000000000000e+00
1.666666666666666785e+01,6.346651825433925476e-01,0.000000000000000000e+00
1.666666666666666785e+01,6.663984416705621694e-01,0.000000000000000000e+00
1.666666666666666785e+01,6.981317007977317912e-01,0.000000000000000000e+00
